"User","Location","Date of Review","Review Title","Review"
"bel3ms","Manila, Philippines","April 20, 2014","the eagles are worth it","the eagles are worth it! go here first and then ask the taxi driver to bring you to malagos garden resort. buy malagos dark chocolate bar and bring home with you. its the best!"
"Glentoy","Davao City, Philippines","April 17, 2014","A must-see attraction in Davao City","It is quite far from the city but if you want to see the Philippine Eagle, you should visit this center. It is our national bird after all. Entrance fee is only P50 for adults and P30 for children below 18 years old."
"lifegifts","Davao City, Philippines","April 16, 2014","your visit helps conserve the eagles","Its a place to see the endangered Philippine Eagles. Its both a conservation park and breeding place. Visit to help conserve the eagles and enjoy the silent moments with the birds and trees. I suggest that tourists talk with the employees to learn more of the great work they are into."
"Carlos D"," "," "," "," "
"Davao City, Philippines","Davao City, Philippines","April 16, 2014","World Class","The science behind this captive breeding facility is definitely at par with similar Centres around the world. The Education Centre & live displays do justice to this Eagle which is the tallest in the world. The collection of other tropical raptors & other species is very interesting."
"Kaye214","Davao","March 27, 2014","A bit far but one of a kind trip","It's about an hour's ride from the city but when you get there you'll have fun especially if you're with kids. Near the entrance there's a guy who has a pet snake and he will let you hold it and pose for a photo for any amount you want to give. The entrance to the park is cheap and the place is pretty big with some decade-olds trees. It's not in tip top shape but there are quite a number of eagles (the reason you're going here after all), most in cages and about a couple out in the open (eagles who can't fly anymore). If you have time or enjoy nature/animals, it's worth a visit."
"donzero","manila","March 24, 2014","a great learning experience","a great learning experience and a knowledgeable and friendly guide is what this place boasts of. indeed worth the trip!"
"Dibyne","Davao City, Philippines","March 20, 2014","Nature tripping thats effortless","Its the kind of nature tripping without exerting much effort. also, you get to see the monkey-eating eagle which Davao is famous about."
"Scottie B","Valencia City, Philippines","March 9, 2014","Just an average attraction","It is just an average attraction, they have have more living monkeys than their living philippine eagle."
"Minette T"," ","March 8, 2014","Close-to-nature experience!","My aviary experience in the Malagos Phil. Eagle Sanctuary was definitely a one-hella experience.Kids were in awe of the different species of birds & eagles upclose and personal. It's like u are wandering inside a forest, a protected wildlife, with so much of God's wonderful creations to see! Filmviewing for interested guests is also welcome for addt'l knowledge. Stuffed dead eagles are well preserved inside the glass cabinets. So much to see w/ so li'l time, will absolutely go back to appreciate more of natures' wonders."
"agramsagitro","Mandaluyong, Philippines","March 4, 2014","Educational Visit","We had a very good guide around the center so we learned a lot about the Philippines Eagle, such an amazing bird!!!! Doesn't take long to visit the center making an easy stop in one's itinerary."
"Jeremy N","Dover, Delaware","February 26, 2014","Great day tour stop","Great place to visit in Davao especially if you are a bird and nature lover. Very well maintained and the animals and birds are well taken care of. The staff is very knowledgeable and friendly."
"Asiatique07"," "," "," "," "
"Manila, Philippines","Manila, Philippines","February 23, 2014","Informative but needs improvement","As someone who advocates life, I am thankful for this institution's endeavor to protect the Philippine eagle. However, as someone who's been to other aviaries, I would say that this place needs a lot of improvement. Well, considering the cheap entrance fee, I can see why the state of the park is like so, but if it's to protect this endangered species and to promote awareness about it, I would be willing to pay more just to uplift this aviary.  In terms of the flora, it is very abundant, and it also includes some other fauna that is endemic in the country. I also like how there are informative boards and trivia about different sub- species of eagles. I like how they are focused more on what's endemic in the country as well.  There are things that need improvement. For one, the museum's displays are obviously not taken care of properly. The stuffed animals have collected dust and some have been stored away probably because the environment in the museum is not controlled. Another thing is that the birds are chained. I know that this is to prevent the people from getting hurt, but another thing that can be done I think is to put a glass walkway or a cage walkway for people so that they can observe the birds fly freely. Some parts of the aviary specifically the wires are also not maintained. From the people I was with who've been there before, they also noted a considerably fewer number of birds. I think there is lack of funding in terms of breeding these birds and probably the lack of zookeepers.  To end, the place is worth a visit to get to know these endemic eagles more. It will help them raise funds to protect these animals as well as to repopulate them. However, don't expect an ideal aviary seeing as it needs further improvement. There are stalls for donations though, so hopefully many will be able to help."
"trainerstone","Philippines via Chicago","February 17, 2014","They try hard","A basic aviary and breeding reserve for the endangered Philipine eagle. It is close to an hour outside of the ,main city, but worth it to see these magestic birds in large cages. The goal is to repopulate as much as they can. Worth the trip. "
"iluvursmiles","Quezon City, Philippines","February 11, 2014","Birds in their cages","This is a nice place to visit when you are in Davao because they have our National Bird. The sad thing is, most of the birds are in their cages so you can't have a good picture with you and the bird together. We came here before we went to Malagos Garden Resort so we had very limited time to stroll around and we were trying to catch the 1030am bird show at Malagos.   I was trying to look for their contact number to inquire but I just couldn't find it and couldn't get through. I hope they can have a hotline so people can inquire. From what I saw you can take pictures with the eagle up close. So it would be helpful if they had time schedule of when they would bring out the eagles so you can take pictures with them. Sadly, they brought out 3 birds but their show / program was in conflict with the 1030am bird show in Malagos."
"ManilaGingersnap","Manila","January 31, 2014","Must-go","You will learn a lot here so make sure you go. There were buses of school kids when we got there and their field trip was thankfully over by then. So don't go too early as the area where you are toured is not very big. "
"Maricel P","San Pedro, Philippines","January 25, 2014","an experience worth remembering","My visit to the Philippine Eagle Center was worth remembering. i had visited zoos and had seen different kinds of eagle. but the experience i had at this place was just so unforgettable. i had the very rare chance of having a picture face to face with an eagle held for me by the caretaker!!"
"Leland_DLC","Manila","January 3, 2014","A Good Cause","This Center is one of the things Davao is known for. It's quite far from the city center. Probably a long hour's ride by car. You have to get off a short walk away from the Center itself and there are no clear directional signs where the Center is. (Just walk diagonally across the mini park and turn right at the fork). The Center itself is rather small and some of the (eagle) cages were empty when we visited.  There's a sign at the entrance saying that one ticket supports 20% of the daily expenses of keeping an eagle alive so that's a good enough reason to go given that this is a critically endangered species. Thanks to the Foundation for the work it does.   To make this trip worth it (especially for kids), best to go to Malagos Garden right after visiting the Eagle Center."
"Shamrockbuddy","Bordentown, New Jersey","December 26, 2013","Charming and educational","Bit of a ride up the mountain to get there but worth the effort. Nice park layout ... some walking uphill but no problem. Beautiful jungle setting. Magnificent birds abound."
"Charina A","Cotabato City, Philippines","December 9, 2013","Educational and fun","This is a must see place for tourist and even locals not only because this eagle is really a very fascinating but also we get to appreciate the efforts done by the foundation to save this eagle. Filipinos should visit this place so that we will know the value of this creature. it is very sad that this eagle are being shot and killed in the wild."
"dagol"," "," "," "," "
"Cagayan de Oro, Philippines","Cagayan de Oro, Philippines","November 30, 2013","The third trip to the Eagle Park","Have aways enjoyed going here but this time I got the feeling that the upkeep of the place is not what it should be. Some areas were closed off as huge branches had fallen, and was in danger of falling down from the big trees in the area. It was raining heavily this time, and the paths were slippery so this may have affected the impression somewhat. As usual the Philippine Eagles were impressive and worth the visit. They are indeed magnificent and majestic. Will be back and hope the upkeep of the place will be kept at a high level."
"vicki h","Traralgon, Australia","November 14, 2013","Beautiful Rainforest","Beautiful Place, Just A Bit Short On Fresh Water For The Animals. Eagles Are Bred There As They Becoming extinct."
"JonjonEstipona","Makati, Philippines","November 12, 2013","Biggest Flying Birds Alive!","Fascinating, wild, and I really had an intense time here. I made a minor mistake by coming alone. Well, here's a tip, tours and shows have schedules, so better know when to go to fully enjoy the place. I went around the whole forest alone....More"
"chito m","Al Khobar, Saudi Arabia","October 31, 2013","The best program for Nature conservation","The people behind this center knew very well their stuff...they are committed and dedicated to the project..The place is nice ,the trees,land contours were preserved.Kudos to the Director and their staff for managing the place well,,,and making our tour a very educational and enjoyable one...More"
"Princess Salvia G","Malaybalay City, Philippines","October 29, 2013","Awesome","Those monkey-eating eagles are the biggest birds I've ever seen! Amazing! We couldn't see much of the owls though, because they're hiding during the day."
"Becha","Sydney, Australia","October 17, 2013","Amazing eagle","My husband find it so amazing to see the biggest eagle that he saw in his life. There are other animals to see as well. The place is also good to relax with a group of friends."
"Addicted2Asia","USA","October 7, 2013","Well worth the trip!","Spent a few hours here enjoying nature and the many displays. Our timing was good so we watched the eagles being feed. In addition to the eagles, several other species were on display: deer, Philippine Warty pigs other fowl. A good attraction for young and...More"
"WanderLustDavao","Davao City","October 6, 2013","Noble flyer!","Makes you feel proud to see thia majestic eagle. Largest in the world. Also a great place to see animals endemic in the island. Getting there by public transpo is an adventure in itself."
"GlobalGoodTimes"," "," "," "," "
"Las Vegas","Las Vegas","September 15, 2013","Wonderful Local Eagle Park Sanctuary!","What a fantastic sanctuary for the endangered Philippine Eagle. There were several varieties and each had unique characteristics. We hired a guide which was well worth it--he went into detail on each species and provided some great background and local knowledge about the survival of...More"
"Tiny M","New York City, New York","September 3, 2013","Lets Save the Philippine Eagle!","It was good to know that there is a serious effort to save the Philippine Eagle! And that some success have been achieved breeding them in captivity."
"marc_martin","Manila, Philippines","August 31, 2013","Unique place in the middle of the rain forest","You can find a myriad of bird species, but above all the Philippine Eagle which is an endemic bird. You also see rare kinds of pigs, chicken and other animals. Highly informative and educational."
"Angelito P","Muntinlupa, Philippines","August 26, 2013","Educational. Awesome.","Tucked away in Calinan, this complex allows one into the wonderful world of eagles. And other animals. A real python can be held around your neck at the market area."
"SunSandBeach80123","Quezon City","August 16, 2013","Wow for the Philippine Eagle","Best visit this place with good friends... and a good photographer. This sanctuary offers not only the majestic Philippine Eagles but also other flying creatures such as owls, but dont forget to put on your mosquito repellant coz mosquitoes are also part of these flying...More"
"Reimmak","Marikina, Philippines","July 29, 2013","Amazing Eagles","Its very interesting to see these kind of creatures. Although I'm not able to take a close up picture with the Eagle. You might also have a hard time going back to the city since most of the available rides are single motorbikes, so if...More"
"Dreamgirl_1253","Quezon City, Philippines","July 23, 2013","Let us help save the Philippine Eagle","One can learn a lot about eagles by touring the Philippine Eagle Center --- a competent guide (volunteer) will accompany your party and explain the eagles' characteristics, their mating habits and their loyalty to their lifetime mate."
"Rolixto","Caloocan, Philippines","July 23, 2013","Philippine Eagles Territory","The place is a little bit run-down and poorly maintained. What gives this place an average rating for me and my family is that we saw the majestic Philippine Eagles and even PAG-ASA for the first time and also the other animals that are in...More"
"kalboHastings"," "," "," "," "
"Hastings","Hastings","July 22, 2013","Something Special","This is a wonderful experience & really is something special. The entrance to this facility has the usual sellers of souvenir items but that isn't really a problem - the large snake might be for some but it is harmless & is a thrill to...More"
"asialand","Singapore, Singapore","June 17, 2013","Other animals inside the reserve","Despite the name, there are also a number of other animals inside the reserve, like deer, monkeys, a fat and lazy wild boar, and a massive crocodile. The crocodile enclosure is a bit hidden, though."
"kmittag","Subic, Philippines","June 13, 2013","Positive park","First we were in Eden nature park and that was bad, so i get a positive surprise here. They entrance fee was 50 P and find that okay. This is not European standard but still some of the best I have see on Philippines"
"Resty2010","Bangkok, Thailand","May 31, 2013","Visiting Davao is not complete if you have not seen the Philippine Eagle","The caretaker was so helpful in explaining to us the habitat of Phil eagle. The first place we visited upon arriving in Davao is the Phil Eagle Center. The place is clean with well secured location. Vendors are very courteous. We really enjoyed our visit....More"
"mayapis","Pasig, Philippines","May 10, 2013","See the Philippine up close. Its worth the trip.","If only to see and appreciate the endangered but magnificent Philippine Eagle, I would rate this place a 5. We were fortunate enough to have a free tour guide named Obet (I think) and his explanation of the eagle’s life cycle (i.e. only 1 eaglet...More"
"Michael L","Davao, Davao City, Philippines","April 22, 2013","A valiant effort; an attractive place","the Eagle Center is a must-see for all first time visitors to this city. It represents a valiant, continuing attempt to restore the Philippine Eagle, hunted to the point of eradication, to its rightful habitat. The birds are magnificent, and beautifully exhibited in larger enclosures;...More"
"nasmej11","Iloilo City, Philippines","March 30, 2013","join the guided tour","there is a free guided tour. it is a just a short walk. i learned to appreciate the philippine eagle. if you are generous enough, you can sponsor one of the philippine eagles and you will have the honor to name it."
"docferry","Manila, Philippines","March 19, 2013","Awesome","The place gives one hope. This is a breeding place for animals in near extinction. We donated for the study and preservation of our Philippine eagle."
"466Neo"," "," "," "," "
"Davao City, Philippines","Davao City, Philippines","March 17, 2013","Worth visiting but not anything special","If you are a Philippino you will probably think a lot higher of the place than I do, but if you are a western foreigner you will probably get a bit disappointed. If you go there with out having big expectation, I think most will...More"
"arwen_31","Vanderhoof, Canada","February 19, 2013","needs improvement","the place needs rehabilitation. the cages are old. i pity the Philippine eagle. As if he is in a lonely place.this place used to be a tourist spot but now it looks like it was long forgotten"
"MrEdnWilbur","Jacksonville, Florida","January 29, 2013","Go Where Eagles Dare","And no this place is the same type of place the song describes but is a much better place in fact. The Philippine Eagle Center is a beautiful place located in the jungle covered mountains outside of Davao about an hour away from the city...More"
"Elrod13","Las Vegas, Nevada","January 28, 2013","Worth the visit","After being exposed to other ""animal attractions"" in the Philippines, I was suprised and found this property to exceed my initial expectations. Several of the birds were tethered out in the open for better photos and one of the caretakers brought one of the Sea...More"
"Albert E","Makati, Philippines","January 22, 2013","A Must Visit","If it's your first time in Davao or if you've never been here, you should try it. You'll appreciate the majestic Philippine Eagle and the rich bio-diversity of the Philippines."
"ASBUCAN","Tabuk, Philippines","January 21, 2013","No Cages for Good Eagles","If you're shy to ask visitors to take your photos, you'll end up like this photo shot I took. You'll have more fun if you mimic the eagle's cry, coz the eagles respond. Luckily they're not as shy as meh. Infos are displayed about Eagles....More"
"toursaver","Parrish, Florida","January 16, 2013","Philippine Eagle","Our family went to this park last December 27, 2012. The place is just ok. It's a small park. You could see the entire area for about an hour."
"ap0lz","Makati, Philippines","December 31, 2012","As expected","The trip to the eagle sanctuary took an hour! It was long. But we divided the trip in two since there is a nice stretch of restaurants on the way to the sanctuary that serves catfish. The food there is great and helped us become...More"
"gregorian43"," "," "," "," "
"General Santos, Philippines","General Santos, Philippines","December 29, 2012","where eagles soar","had only time for a brief visit but it was great toe see what they are doing to help restore this endangered species to its former numbers ."
"amaapa","Ca PS","November 20, 2012","Need to clean up park","Park need more maintenance. Bird cages needs maintenance. Not enough restrooms, and they are dirty. Employees are not customer friendly. Need some training on how to provide good customer service"
"CheParacuelles","Davao City, Philippines","November 20, 2012","Good Educational Place","If you want to see with your own two eyes the Philippine Monkey- Eating Eagle, more eagles, hawks, owls and breath the fresh air and help maintain the maintenance of the place, don't hesitate to visit the Philippine Eagle Center when you are in Davao...More"
"Travel B","Manila, Philippines","November 18, 2012","The Majestic Philippine Eagle","The 45-minute journey (via car) was worth the destination. The Philippine Monkey Eagle Eagle is a majestic creature. You'll feel at awe at its presence. Listening to the different bird calls of the different bird of preys was also breathtaking, as if you're in a...More"
"Cynthia K","Manila, Philippines","November 9, 2012","A notch for nature lovers","The Philippine Eagle Centre is situated close to Calinan, Davao City which is a 30-45 minute drive from the center, depending on the traffic. It's a rehabilitation center for injured Philippine Eagles and other birds. It's a place where school children often take educational trips....More"
"bracomo","davao","November 1, 2012","educational and entertaining...","I would recommend this place to all nature lovers and also to tourists and locals who love seeing the Philippine Monkey Eating Eagle. It is such an amazing experience to have a close encounter with these birds of prey. Would definitely be a fun day...More"
"Greg48","Meriden, Connecticut","October 28, 2012","Everthing I expected","One of my main reasons for visiting Davao was to see this Center, and I wasn't disappointed. The walking paths were easy to negotiate-- helpful for an older guy-- an the Eagles on display were impressive and appear well cared for."
"travelogue823","manila","October 27, 2012","Meet Pag-Asa and other Philippine Eagles","How can one not visit the Philippine Eagle Center when in Davao? It's about an hour's drive from the city. Surprisingly, there are no signs along the road. A sign pointing to the watershed seems to be the key but it is easy to miss....More"
"lizl0ves2travel"," "," "," "," "
"Manila, Philippines","Manila, Philippines","October 26, 2012","Help in Saving the Philippine Eagle","The place is not very much well-maintained but the animals are not in bad condition either. Aside from the Philippine Eagle, there are other breeds of eagle and other animals too. It rained when we visit there and we were delighted that they have free...More"
"maanmananzan","philippines","September 26, 2012","The Philippine Eagles are the star!","The Centre has quite deteriorated from the last time I was there 5 years ago. Still, the purpose of the visit was to see the Philippine Eagle, and yes,they were there!Awesome."
"Airah_18","Iligan, Philippines","September 23, 2012","I LIKE IT HERE...","I can't believe that I saw so many eagles in person especially Pag-asa.. There are lots of eagles in huge cages. They are given special treatment. I also like the gallery part and the short film showing. There are many monkeys too. :D If you...More"
"ilyn_03","Doha, Qatar","September 20, 2012","Amazed to see PAG-ASA - the Philippine Eagle","well we were there early in the morning started off our full day tour..it was a refreshing walk experience. the birds are well handled and I thought they were flying free but I was wrong. they were also in cages and were tied. the park...More"
"Erinzd","Darwin, Australia","September 20, 2012","Loved it and a good cause","I loved the Eagle Park. It was clean and the paths swept and tidy. Would recommend next time having lunch here as it is a nice park to sit and relax in. Entrance was cheap and I bought some great value T-shirts which are awesome...More"
"lshapspro","Stockholm, Sweden","September 9, 2012","Looking at traumatized eagles is a sad experience","it's always amazing to be close to such wonderful birds and the Philippine Eagle is no exception. It's the only eagle in the world with blue eyes. Most of the eagles live in rather small cages and the ones that don't, can't fly. I had...More"
"santi331","Quezon City, Philippines","September 7, 2012","The Majestic Philippine Eagle","In you are ever in Davao City, do find the time to visit the Philippine Eagle Center in Malagos. One can only marvel at the majesty of the Philippine Eagle after seeing them up close and I certainly appreciate the hard work that is being...More"
"Angelito P","Muntinlupa, Philippines","September 3, 2012","Please save the eagle - - - make a donation","This is the plea from the Center. And lots of people have responded. if you want to help, your friends who visit just migh see your name on the concrete stepping stones as they walk around the property. I wanted to eat marang near the...More"
"Alquanna"," "," "," "," "
"Quezon City, Philippines","Quezon City, Philippines","August 29, 2012","You can't say you've been to Davao without visiting this.","Even if you only visit this place during your trip to Davao, it is already worth the journey. While most of the birds are in enclosures (many of the birds housed here have been injured and cannot fly for long periods of time already), the...More"
"TravelingKarakatak","Gilroy, California","July 25, 2012","Endangered species","A must visit if you are in Davao. The bird is very regal and fierce looking. It is a pity there are very few left. Maybe a couple should be let loose in the Jungles of Sumatra or mainland asia to perpetuate their species as they have no habitat left in this country."
"TravelAgentDavao","Davao City","July 24, 2012","The Philippine Eagle Center - How to Get There","The Philippine Eagle Center is located at Malagos, Calinan, Davao City. It is the home of the endangered species, Philippine eagle - the largest eagle in the world. We have learned the expensive cost to maintain such facility with low margin of profit collected from daily tourists. Most funding came from NGO's and some national politicians. We would like to encourage everyone to pay a visit at Philippine Eagle Center while in Davao to see the magnificent Philippine eagle and help save this national treasure."
"Lei P","Taguig City, Philippines","July 23, 2012","Up Close and Personal with Eagles!","Aside from Pag-asa, you get to see different species of eagles, a giant yellow snake (right in the entrance), monkeys, wild boar, crocodile, and deer. Their natural habitat is well-simulated making. The staff's efforts and dedication in saving the extinct Philippine monkey eating eagle are very commendable. Hands down!"
"jetset2010_10","Los Angeles, California","July 18, 2012","Phillippine's Pride","We loved the Philippine eagle! The place is spacious. I wish there was a Gift Shop to showcase the attractions and for people/tourists to buy souvenirs such as fridge magnets and postcards. There is one, but it was sparse and there's not much for browsing. Outside are stalls with assorted souvenirs. Appreciate that we were provided an umbrella when there was a light drizzle."
"ImmerWandern","Palos Heights, Illinois","July 16, 2012","Very educational visit","The Philippine Eagle Center lies about an hours drive outside Davao City proper. The purpose of this institution is multifaceted but its main thrust seems to be educational; visitors will not only see the Philippine national bird up close but several other raptors endemic to the archipelago. The tour guide will emphasize the loss of natural habitat as well as hunting in the decline of these magnificent creatures. The center also offers ""Keeper Talks"" where the caretakers of specific species of eagles give more detailed presentations of their wards; unfortunately we did not make it to any of these talks and took only the general tour.  The Center cares for injured raptors, conducts field research, and engages in breeding programs.  There was a pond with an estuarine crocodile wallowing in the water. Another area featured Philippine macaques. Our guide pointed out a far-off tree where fruit bats were roosting.  It was both inspiring and depressing to encounter the eagles under these conditions. Most of the cages were small and even the largest enclosures would not have let the eagles do more than perhaps glide a short distance. We never witnessed any eagle fly. Some eagles were wounded and were no longer able to fly; they would not have survived in the wild anyway. One can only hope that the work they do does help preserve the Philippine Eagle and its other brethren.   In addition to the Philippine Eagle, we also saw Grass owls, White-bellied sea eagles, Brahminy Kites, Philippine serpent eagles and the Philippine eagle-hawk or Pinsker's Hawk.  One reviewer mentioned the leaves, twigs, and slippery walkways. Understand that the Center is in a tropical rain forest and the forest canopy is constantly shedding material which drops to the ground to either become fodder for animals or turn into topsoil. Perhaps the staff could sweep more frequently but totally clean paths may be too much to expect. It is a rain forest so the paths will be slippery; in fact our visit was interrupted by heavy rain showers. I do agree, however, that the signage needs updating. I am not sure how accessible the Eagle Center would for guests using wheelchairs; certainly some of the paths would seem to be extremely difficult to negotiate in a wheelchair. I would like to see larger bird enclosures - perhaps extensive netting covering several trees - for those raptors that were still capable of flight. I can only imagine what ii must look like to see one of them soar overhead.  The visit is worth the entrance price and the effort to go there. Be prepared for a jungle walk; this is not a sanitized zoo environment. Consider bringing binoculars to get a closer look at some of the eagles in their enclosures, though this is not absolutely needed. Ask the staff and guides for specific actions you can take as individuals to help make the survival of these eagles more likely."
"kdsmithjr","ithaca, ny","July 12, 2012","A great place to spend a quiet yet educational afternoon. The kids will love it too.","This is a park/research center and it is well done. The landscaping is good and there is no commercial feel at all. Even the on-site sovenirs are reasonably priced and the proceeds go to help the animals. The place is not really easily accesible by bus, so be prepared to hire a driver/taxi...and negotiate the price before because it can vary widely. Best to take a local with you to do things like get a good price to come and go.Lots of competition at malls like SM Plaza, so you might get a good deal from there to the center and back....and be dropped off at good shopping and eating at the end."
"HALLYCS","Quezon City","June 29, 2012","Needs improvement","I think this place needs more improvement. There were dried leaves and twigs everywhere. It is poorly maintained because the pavements were too slippery. Some signage were full of moss.   With the help of the government and other private sectors, this place can still be saved."
"Robert J"," "," "," "," "
"Canberra, Australia","Canberra, Australia","June 26, 2012","Sensational Bird","It was great walking through, seeing nature wonderful Birds Worth seeing again."
"MrsLeeQuezonCity","Quezon City","June 8, 2012","Special relationships between eagles and their handlers","Go to Philippine Eagle Center early so you can time your visit with feeding time of the eagles - around 9am. Take note that the PEC is far so you have to give enough allowance for travel time. Find the eagle handlers and witness how eagles respond to commands that they alone can do."
"LolaGo1","Washington DC, District of Columbia","May 25, 2012","SHARING THE EAGLE CENTRE","Traveling SOLO in Davao City is difficult due to the locations of the tourist spots of this city. They are far from each other and not walkable. I hired the services of one car owner to drive me to 4 sites of the city for PHP 2,500.   The first place I visited is the Eagle Center. My understanding is that the land where the centre is located was donated by a guy from Batangas. Kudos to him for sharing this property to us, the public.   There are several eagles on display.Insemination is used to breed these eagles at the yellow building/laboratory of the centre. Big trees, plants and sound of gurgling water (water shed) make the trip to the center so peaceful and relaxing.There are some stores in front of the centre where one can buy souvenirs.."
"maia_cyllene","Cebu City, Philippines","May 24, 2012","Sunny afternoon!","If you love trees, wild flowers, eagles, birds, monkeys and animals PEC is a place to go with family. Children will enjoy the view and you will get a picture perfect day on a sunny afternoon.   You will be stepping on stone pathway in going to aviaries and cages. Children would enjoy skipping and jumping to it.  They have a snackbar where cold drinks and shakes are served!   NICE!"
"TravellingStoneHenge","On The Ground","May 22, 2012","Worth a visit.","We were lucky that we arrived during the feeding period. We followed the caretaker as he fed the birds and he acted as a sort of unofficial guide, He even took some of the tame eagles and allowed them to perched on his hands and enticed them to spread their wings. "
"inabear","Laguna Province, Philippines","May 11, 2012","Nature Trip","On our way to the Phil Eagle Center, we made a couple of wrong turns because the signage was confusing, and when we got there, the guide I had emailed ahead to reserved had not arrived. We had to do the tour on our own, without a guide, which I think took away from it being a learning experience for my children. It is a bit more overgrown than I remember it to be when I first went, years ago, but we still had a fun time, seeing the eagles and other animals. Perhaps my children were too little to fully appreciate the eagles, so I think we should just bring them back there when they're a bit bigger."
"gns50","Houston, Texas","May 2, 2012","Nice place to visit","Nice place to see a very big bird. I went with filipino friends who spoke with a handler of the birds, he took an eagle from his cage and let us get very close with the eagle. Free to enter the park, I left donation and gave the handler a tip."
"Christan A","Baguio","May 2, 2012","touch of nature","It's a great experience seeing this birds. Knowing their state it makes me more active in being an advocate for these birds."
"cresil"," "," "," "," "
"Manila, Philippines","Manila, Philippines","May 1, 2012","A must place to see in Davao","This park is very informative about the Philippine Eagles. This should be included in the itinerary for first time tourists in Davao. The Eagles here are amazingly beautiful."
"boypad","Asia","April 21, 2012","In birds eye view","You will learn to appreciate and co-exist with nature specially bird kingdom. I learn from that tour that Philippine Eagle are consider monogamous creature. Now that's amazing ;)"
"mzzyap8","Philippines","April 18, 2012","Made me really appreciate these magnificent Eagles!!!","You have to drive to Baguio District (cooler climate in higher elevation; passed the Malagos Bird Show location),1 hour away from Davao City town proper. Follow the signs to the Eagle Center on your right, park, and walk through the watershed (entrance fee is 5...More"
"dimpledude","Chino Hills, California","April 14, 2012","ENLIGHTENING","It was a trip worth the effort! The Philippine Eagle is such a jewel for the eyes to see.I was amaze to be that close to a real Philippine eagle. Physically the place is so-so but the presence of the eagles compensate for it.Plus entrance...More"
"Ponchit_gardenworx","Davao City","April 10, 2012","if you have time ...visit and be informed","Well cared for birds, informative displays. good and knowledgeable guides."
"woodstuck","Davao City, Philippines","March 31, 2012","You have to visit this place","Philippine Eagle Centre is really a must vist/must go to place when you are in Davao. Majestic, sleek, awesome, regal, magnificent, or simply beautiful, these Philippine Eagles are (yup eagles as they have like more than 10 eagles). Forget the crocodiles, the phythons, I mean...More"
"imojen","Manila, Philippines","March 23, 2012","great place for kids","when we're in the area, i try to bring our guests to the philippine eagle center. it is a big place with lots of interactive spots for kids. i especially like the birds the fly around and the crocodiles area."
"Bluedyokohama"," ","March 23, 2012","Help the Phil eagle","The place is not really first class, but the birds inside, you will appreciate, so many birds and endangered animals to see, worth going to this area"
"Mark E"," "," "," "," "
"Makati City","Makati City","March 20, 2012","Eagles and then Some","I must say, on my second visit here, it got worse. The trails are not clean, there were trails leading to nothing really. Some cages are just too dirty. The signages around the park are not kept clean. The comfort/rest rooms are dirty and stinky....More"
"Babut_Bacena","Manila, Philippines","March 1, 2012","Very educational","Watch out for snakes crossing the pathways!!! I got scared when I saw this warning. But it was lucky for me I didn't see one. Trivia that stuck to me is that eagles are monogamous!!!"
"leicia","Davao City, Philippines","February 24, 2012","great cause","the whole notion of protecting the eagles is commendable in itself.."
"lily p","Makati, Philippines","January 21, 2012","The entrance fee of 50 pesos was all worh it!","Tip: put on insect repellants before gooing inside. The Philippine Eagle Center tries it's best to keep the birds and other animals in their natural habitat, vegetation is a little bit dense so there were mosquitoes and other insects. And trust me the mosquitoes there...More"
"istop4streetfood","Manila, Philippines","January 17, 2012","you can do better!","the kids were excited to see the Haribon, Pride of the Philippines... but sadly, one cage seemed empty... and the other birds were probably too high up their ""cage""... Which would have been okay - to give them a more natural environment... but the area...More"
"slazenger552","Davao City, Philippines","November 23, 2011","Educational especially for students","Philippine eagles are endangered specie and this place helps to preserve the eagles. I hope there will be lots of sponsors to support this place for propagation of these eagles. I think the place just needs support to better improve it."
"B_112","Quezon City, Philippines","November 7, 2011","Philippine Eagle Centre","Tour guide was very good and tour was informative. Noble work being done for our Philippine Eagles."
"alohabong","Honolulu, Hawaii","November 1, 2011","A National Bird to be proud of & a great place for Photography","Getting to the Philippine Eagle center started as an adventure. Davao city center to Calinan then jump on the back of a scooter taxi that takes you to the center (about 30-50 peso one way). My pedicab guy stayed there and waited to take me...More"
"Detcabmd"," "," "," "," "
"Madrid, Spain","Madrid, Spain","October 20, 2011","Go for the Eagles","Great eagles! Awesome. Davao is really taking care of these birds. Hope funding will continually flow."
"trondolav","Finnoy, Norway","May 23, 2011","it was okey","this park has seen its better days, no maintenance, and time has left its mark, with that said, it was an okay trip will I return? no i dot think so"
"asianraptor","manila","May 12, 2011","AWESOME!","f your are a true-blue protector of philippine eagle, this place is for you. nature is abound. lots of trees and green surroundings. the coffee shop needs improvement in terms of service and food. you need insect repellent if you are sensitive to insect bites."
"ccduckie","Victoria, Canada","December 8, 2010","Eagles were cool to see but the rest was just ok..","You can't really top the Eagles, but the rest of the facility wasn't too impressive.. They had quite a large Koi pond and a pen of native deer.. Bring a lot of bug repellent. I'm glad I went just to say I saw it, but...More"
"daphiness","Makati, Philippines","September 28, 2010","Made my Day!","We went on a 1-day trip to Davao and this was our first stop from the airport (took a taxi -- about 45 minutes one-way). It officially opens at 8am but we were allowed to enter a little earlier. The entrance fee is only PHP50...More"
"thedude_888","Budd Lake, New Jersey","September 23, 2010","Eagles","If you are into the whole nature thing, then you will enjoy this. Philippine eagle is rare, you won't see it anywhere else and it is a beautiful bird."
